cell id,"""apical"" branch points","""apical"" height","""apical"" log1p number of outer bifurcations","""apical"" mean bifurcation distance","""apical"" robust height","""apical"" robust width","""apical"" std bifurcation distance","""apical"" total length","""apical"" width",EMD axon dendrite,Log1p fraction of axon above dendrite,Log1p fraction of axon below dendrite,Log1p fraction of dendrite above axon,axon above soma,axon bifurcation standard deviation,axon branch points,axon first bifurcation moment,axon height,axon log min tortuosity,axon max Euclidean dist,axon max branch order,axon max path distance to soma,axon max segment length,axon mean neurite radius,axon min branch angle,axon robust height,axon robust width,axon tips,axon total length,axon width,axon x-bias,axon z-bias,dendrite above soma,dendrite bifurcation standard deviation,dendrite branch points,dendrite first bifurcation moment,dendrite height,dendrite log max tortuosity,dendrite log median tortuosity,dendrite log min tortuosity,dendrite max Euclidean dist,dendrite max branch order,dendrite max path distance to soma,dendrite max segment length,dendrite mean neurite radius,dendrite median path angle,dendrite min branch angle,dendrite robust height,dendrite robust width,dendrite tips,dendrite total length,dendrite width,dendrite x-bias,dendrite z-bias,mean initial segment radius,normalized depth,soma radius,stems,stems exiting down,stems exiting to the sides,stems exiting up,normalized layer,cell class
20190424_sample_6,14,197.13,1.791759469,0.192537314,167.804,198.91075,0.097489633,2355.143483,212.14,,,,,,,,,,,,,,,,,,,,,,,,,51.82229176,23,36.9026087,328.06,0.433637944,,0.007308913,245.3977321,9,373.367031,193.669016,0.889433962,11.05512987,25.86635189,265.0875,198.02375,31,3862.08127,291.05,94.43,66.3,,0.925346679,8.220380831,7,0.142857143,0.285714286,0.571428571,6,exc
20180115_sample_5,32,823.67,2.48490665,0.284481261,777.03375,250.3725,0.247430409,5309.347087,281.95,,,,,,,,,,,,,,,,,,,,,,,,,283.0747097,53,196.6858491,977.38,0.800045997,,0,831.1250884,21,1160.518725,426.7149171,0.2253125,23.65020972,9.278579867,898.40875,200.73325,60,8173.77546,281.95,1.95,669.96,,0.588794857,12.9240482,8,0.375,0.5,0.125,5,exc
20180509_sample_5,33,230.85,1.791759469,0.123453504,204.3975,282.898,0.085393083,3952.62812,383.22,,,,,,,,,,,,,,,,,,,,,,,,,54.20836829,53,48.51,309.08,1.755383606,,0.098572672,297.7945597,13,533.2078421,246.32435,0.246891892,21.98353126,3.007333864,257.226,254.345,59,6744.394528,383.22,53.76,102,,0.154855604,13.94556833,7,0.142857143,0.285714286,0.571428571,3-Feb,exc
20190926_sample_4,24,863.81,1.386294361,0.141218819,808.5375,245.045,0.173041392,4875.959658,344.49,,,,,,,,,,,,,,,,,,,,,,,,,191.1874118,41,91.46439024,1002.62,0.898690508,,0.027423805,847.9509711,17,1229.514042,616.7580654,0.754888889,9.386858801,27.38934349,884.275,246.99,50,8508.413195,400.94,34.56,625.52,,0.643645397,13.03748769,8,0.125,0.625,0.25,5,exc
20190411_sample_8,6,169.33,0.693147181,0.167280907,160.282,119.76125,0.097772061,1049.542852,132.81,,,,,,,,,,,,,,,,,,,,,,,,,33.08873057,12,25.91583333,296.07,0.572017097,,0.059860584,235.3889398,6,396.1381978,232.4841954,0.254444444,22.70638319,24.17280384,274.591,136.12275,16,1977.526967,187.54,0.64,57.43,,0.809837958,17.31946823,5,0.6,0.2,0.2,6,exc
20180820_sample_2,21,267.07,1.386294361,0.139082772,220.161,200.779,0.106655022,2936.392186,219.55,,,,,,,,,,,,,,,,,,,,,,,,,53.8790006,37,38.04513514,385.54,0.957223344,,0,263.8746545,15,468.6189725,186.6333539,0.235987654,21.54214614,3.9273989,299.10125,166.7075,45,5310.449269,252.84,8.24,124.16,,0.78729097,8.608117665,7,0.142857143,0.571428571,0.285714286,6,exc
20190430_sample_7,17,388.98,2.079441542,0.276517946,381.168,223.309,0.214338644,2733.397796,260.02,,,,,,,,,,,,,,,,,,,,,,,,,126.0241606,26,96.99730769,471.3,1.143525562,,0.052853724,387.8874676,9,534.7971676,263.2384111,0.670701754,10.38603737,11.82902436,428.975,220.434,32,4386.609888,293.67,62.55,273.58,,0.241985468,8.431379371,6,0.333333333,0.333333333,0.333333333,3-Feb,exc
20180820_sample_6,21,179.69,1.791759469,0.180735297,169.16475,279.955,0.158741923,2434.778871,321.6,,,,,,,,,,,,,,,,,,,,,,,,,48.85078359,36,53.22583333,275.76,0.818222502,,0.016036403,257.8981417,9,360.6734422,168.5067228,0.4244,11.45138622,20.85592109,226.301,268.651,40,4271.769383,377.36,31.7,100.42,,0.15854677,9.887616253,5,0.4,0.4,0.2,3-Feb,exc
20190424_sample_1,10,427.31,0.693147181,0.171129526,363.0645,232.9135,0.115980681,2003.135478,267.91,,,,,,,,,,,,,,,,,,,,,,,,,76.82294214,14,74.85428571,528.9,0.561491017,,0.042302477,474.4398452,10,700.2260645,275.7662068,0.71469697,11.2315986,21.81062916,433.438,203.652,20,2705.79723,267.99,87.45,325.72,,0.835527622,12.13992442,6,0.166666667,0.5,0.333333333,6,exc
20190423_sample_3,9,436.96,1.098612289,0.227115154,420.39675,153.36625,0.182786311,1660.749288,181.32,,,,,,,,,,,,,,,,,,,,,,,,,105.4589549,11,95.13090909,497.19,0.635407582,,0.050487209,414.800356,9,573.1429788,184.2277256,0.702083333,17.01034166,33.58049304,452.9795,241.901,14,2140.917491,283.18,2.2,294.31,,0.848878147,8.025586458,4,0.5,0.25,0.25,6,exc
20171219_sample_2,47,623.13,2.944438979,0.281011533,584.992,311.608,0.231890815,5964.578345,425.72,,,,,,,,,,,,,,,,,,,,,,,,,221.4520357,69,173.6775362,754.89,1.150277148,,5.32E-06,647.3325302,25,884.6368875,248.3249413,0.214421769,25.08161269,7.330681968,710.377,276.597,79,9820.299097,425.72,32.32,491.37,,0.448385483,12.80768109,10,0.1,0.8,0.1,5,exc
20180111_sample_5,18,722.69,0,0.08764809,377.443,224.47675,0.06940085,3289.246795,319.28,,,,,,,,,,,,,,,,,,,,,,,,,69.0325758,40,26.33325,893.29,1.370489964,,0.078368653,701.0298514,13,985.0279843,554.8955015,0.209821429,23.53016884,6.632419359,557.079,238.8175,45,6344.147741,343.35,20.07,478.43,,0.534739588,7.748735684,6,0.333333333,0.333333333,0.333333333,5,exc
20190117_sample_2,5,332.43,0.693147181,0.201597791,315.93825,134.119,0.216867685,793.562728,149.31,,,,,,,,,,,,,,,,,,,,,,,,,60.98065478,12,39.14916667,402.1,0.728961111,,0.030527043,350.4949428,5,401.173137,237.2519163,0.548035714,12.384809,21.54325942,351.288,180.5275,17,1868.318135,225.93,67.71,262.76,,0.300582949,26.18981004,6,0.333333333,0.666666667,0,5,exc
20180709_sample_2,13,332.73,0.693147181,0.128694197,292.5505,192.04,0.094516239,1425.532418,220.75,,,,,,,,,,,,,,,,,,,,,,,,,40.79222562,24,20.72958333,395.44,0.555238166,,0.022714761,299.5497271,6,381.0331905,151.4832804,0.794545455,11.5296412,16.31320677,320.68425,218.33125,32,3092.420348,267.14,6.72,191.5,,0.229961162,9.477425557,5,0.2,0.8,0,3-Feb,exc
20190204_sample_22,20,478.66,2.302585093,0.340143311,444.995,217.744,0.195605403,3161.736672,245.42,,,,,,,,,,,,,,,,,,,,,,,,,152.5467795,45,97.74022222,673.12,0.861379194,,0.040504343,482.9327355,12,676.9851671,232.3668551,0.474158416,23.46095435,22.95513455,578.0795,238.617,57,7843.217419,321.26,4.3,284.2,,0.345059039,10.61882604,12,0.25,0.666666667,0.083333333,5,exc
20190821_sample_3,8,280.86,0,0.168327771,199.838,124.966,0.067020495,1110.91971,143.7,,,,,,,,,,,,,,,,,,,,,,,,,31.09797556,10,37.256,336.67,0.572242567,,0.083534054,290.4254935,7,385.2875319,243.3534996,0.506458333,11.28865825,56.10001145,274.00975,182.45025,15,1850.155828,228.59,41.45,174.77,,0.885589871,8.326026524,6,0.166666667,0.666666667,0.166666667,6,exc
20190325_sample_3,9,360.27,1.098612289,0.187733823,326.03675,185.38925,0.187948593,1364.679912,200.67,,,,,,,,,,,,,,,,,,,,,,,,,87.44760571,15,37.87866667,454.92,0.740485178,,0.098839264,343.8707997,6,480.483702,148.0721244,0.417903226,11.75827389,28.98387931,400.0625,152.8285,17,2204.23236,200.67,46.67,188.08,,0.723776521,9.436272231,3,0.333333333,0,0.666666667,5,exc
20180417_sample_3,24,238.41,2.079441542,0.212547484,192.79,286.71,0.125207484,2703.456487,387.96,,,,,,,,,,,,,,,,,,,,,,,,,64.96675157,39,61.43897436,304.49,0.841840995,,0.044642345,316.0592717,10,406.9414104,162.1375688,0.509886364,11.94675136,9.404565566,252.398,250.576,50,5021.509386,387.96,116.8,116.75,,0.140880289,14.25855349,11,0.272727273,0.363636364,0.363636364,3-Feb,exc
20191108_sample_1,16,461.45,1.386294361,0.193147781,376.99475,101.50275,0.151981044,2181.715173,149.79,,,,,,,,,,,,,,,,,,,,,,,,,99.88162708,28,74.64821429,564.8,1.047763331,,0,475.3794061,14,692.7935915,178.5678142,0.2728125,18.88809996,23.94221107,483.683,117.6125,37,4422.044916,154.24,2.98,358.1,,0.823778937,10.8559889,9,0.222222222,0.444444444,0.333333333,6,exc
20180509_sample_4,22,336.83,2.302585093,0.1658751,306.675,260.7375,0.117482168,3413.204959,354.02,,,,,,,,,,,,,,,,,,,,,,,,,90.49038912,40,53.76975,405.79,1.139638169,,0.022006323,341.8573062,11,535.3044357,208.912771,0.659044944,10.58973844,10.39410984,356.64025,235.3655,50,5986.623336,354.02,5.48,226.21,,0.229138176,13.56339592,7,0.285714286,0.428571429,0.285714286,3-Feb,exc
20190211_sample_2,13,316.52,1.098612289,0.141492673,287.83925,182.268,0.144344039,1310.9828,194.04,,,,,,,,,,,,,,,,,,,,,,,,,61.0890742,25,24.0424,453.07,1.377348803,,0.063075279,320.5959958,7,415.9346789,191.2311463,0.275555556,23.67696351,28.83952362,382.7465,182.0875,30,3053.028582,214.16,21.08,179.97,,0.848515688,7.881188977,6,0.166666667,0.5,0.333333333,6,exc
20190820_sample_6,13,285.99,1.791759469,0.212013448,252.649,188.853,0.117487468,2072.041616,205.87,,,,,,,,,,,,,,,,,,,,,,,,,78.02391542,18,85.38333333,350.1,0.953479337,,0.042263085,269.6010193,12,549.9463885,153.5406581,0.424418605,13.15168499,36.85182017,292.994,151.044,26,3059.207806,205.87,25.39,179.58,,0.873392579,12.83088535,8,0.375,0.5,0.125,6,exc
20190422_sample_10,6,106.99,0,0.06106691,98.527,131.4675,0.05143906,774.0603031,141.53,,,,,,,,,,,,,,,,,,,,,,,,,15.11647807,15,0.508,217.73,1.217079586,,0.018331125,155.7022126,4,200.1321198,175.2746532,0.665394737,12.25600241,23.07833666,179.14,175.99,24,2382.791948,225.67,1.81,-2.67,,0.912127131,8.61534691,9,0.222222222,0.666666667,0.111111111,6,exc
20191106_sample_3,7,276.77,1.386294361,0.236871253,257.8025,162.08625,0.123891227,1219.359196,217.5,,,,,,,,,,,,,,,,,,,,,,,,,67.84356311,20,27.358,417.72,0.682328,,0.061326281,292.2408188,8,425.7868887,226.6286614,0.394204545,13.58672103,18.46394421,335.47125,194.19275,25,3392.82784,248.04,61.84,135.82,,0.79938345,11.20758624,6,0.333333333,0.5,0.166666667,6,exc
20190222_sample_5,20,431.78,2.197224577,0.29549395,382.8,111.74325,0.220488225,2102.577856,136.16,,,,,,,,,,,,,,,,,,,,,,,,,152.1522994,31,128.2587097,516.68,1.363203455,,0.056322555,442.7872654,17,700.7741845,212.6828881,0.576944444,18.86146135,7.787651088,460.72875,96.3115,42,4339.905931,150.06,7.42,346.88,,0.608993187,12.36717005,10,0.3,0.4,0.3,5,exc
20180115_sample_8,24,684.78,2.772588722,0.39692278,588.923,193.472,0.255173389,3458.768354,214.16,,,,,,,,,,,,,,,,,,,,,,,,,221.4440077,42,164.7492857,774.65,1.817693428,,0,570.574735,14,763.297351,248.2094228,0.157391304,24.89600198,3.944498246,672.9535,197.504,51,7268.053147,314.42,27.68,359.97,,0.382574779,9.694410906,10,0.1,0.5,0.4,5,exc
20180717_sample_7,26,621.15,2.564949357,0.276242215,573.054,262.32,0.172989269,4788.410311,444.4,,,,,,,,,,,,,,,,,,,,,,,,,234.7715309,33,256.5718182,759.43,0.99297915,,0.056304948,626.3972446,15,1071.477562,379.029612,0.446133333,11.21408817,7.54877875,652.679,317.02775,43,6278.47036,478.56,134.78,482.87,,0.42942592,10.67155657,8,0.125,0.625,0.25,5,exc
20190322_sample_1,14,404.75,1.098612289,0.20325958,339.44925,166.6795,0.127155867,2045.488414,293.83,,,,,,,,,,,,,,,,,,,,,,,,,72.98238624,22,64.64272727,507.27,0.949335376,,0.020010804,377.9914593,13,517.8411493,263.6832991,0.192065217,23.11335744,16.18708191,423.844,252.00575,25,3565.133448,333.1,14.44,241.21,,0.79903255,13.92935715,4,0.25,0.75,0,6,exc
20200106_sample_4,25,187.73,1.945910149,0.10665442,162.159,311.667,0.102362336,2907.392006,392.54,,,,,,,,,,,,,,,,,,,,,,,,,46.03640821,37,48.62,275.63,1.439369533,,0.046300686,259.731804,9,395.6549501,153.1761216,0.522469136,11.69282074,19.60601871,221.08775,287.9325,45,4432.983696,392.54,8.66,99.83,,0.134192163,11.95419876,8,0.25,0.625,0.125,3-Feb,exc
20171204_sample_2,19,780.93,2.302585093,0.383099461,697.20675,275.13575,0.264168211,3636.095306,347.51,,,,,,,,,,,,,,,,,,,,,,,,,239.8463283,35,194.0774286,919.78,0.820281692,,0,718.8248083,13,894.3252206,305.6713945,0.413850575,19.65381281,4.742373229,792.121,256.2845,53,8523.002323,398.82,63.76,507.48,,0.4981715,11.84095534,17,0.470588235,0.352941176,0.176470588,5,exc
20190328_sample_9,3,270.29,0.693147181,0.234267941,256.8605,79.07125,0.247085177,605.540445,89.3,,,,,,,,,,,,,,,,,,,,,,,,,60.66308818,14,0.144285714,460.68,0.814717807,,0.043489897,277.84907,5,348.3724059,240.6679089,0.345,13.11208131,37.16199411,376.8445,259.875,23,2634.233404,349.8,15.58,-80.04,,0.857979299,10.15251324,10,0.3,0.4,0.3,6,exc
20171219_sample_1,7,262.73,0,-0.047554688,194.7875,217.6625,0.060786285,1101.41095,223.13,,,,,,,,,,,,,,,,,,,,,,,,,36.9014374,29,-5.827241379,282.46,1.541785041,,0.067684941,237.4652813,5,361.3418668,300.818134,0.380074627,11.69059068,4.15617555,210.062,283.817,39,5364.600654,375.86,73.2,-102.84,,0.482851921,11.1412101,10,0.1,0.6,0.3,5,exc
20190320_sample_6,11,328.38,1.386294361,0.246255954,319.6975,132.22475,0.208660296,1337.707858,174.24,,,,,,,,,,,,,,,,,,,,,,,,,94.12072533,16,83.645,401.92,1.04309558,,0.067498231,369.2843562,12,522.9355273,168.8376101,0.278205128,20.662644,39.24676676,361.32975,128.703,24,2196.143115,184.61,3.41,254.84,,0.822238774,27.15927654,9,0.222222222,0.222222222,0.555555556,6,exc
20191114_sample_7,10,530.86,1.386294361,0.243170572,508.3925,194.657,0.17134676,2384.407737,263.66,,,,,,,,,,,,,,,,,,,,,,,,,142.3754456,15,111.9106667,667,0.933692055,,0.088823878,534.7117153,10,760.8075728,499.6400065,0.695135135,8.330634967,11.57505301,589.72975,252.6425,23,5132.766083,355.65,6.73,394.72,,0.385616198,18.02640755,8,0.125,0.625,0.25,5,exc
20190402_sample_3,9,376.23,0.693147181,0.238584637,349.40675,190.5995,0.205850639,1507.552566,222.51,,,,,,,,,,,,,,,,,,,,,,,,,96.29346452,15,50.752,576.4,0.743153838,,0.049173675,405.5566322,9,475.2573109,232.8274998,0.561212121,9.54296077,26.20786619,503.996,208.078,19,2983.106274,266.24,7.24,176.06,,0.593137255,8.724249953,5,0.2,0.4,0.4,5,exc
20171219_sample_3,20,482.91,0.693147181,0.068025313,468.42775,305.362,0.147041828,2747.784439,420.14,,,,,,,,,,,,,,,,,,,,,,,,,70.92298491,36,23.19,532.15,0.697417374,,0,424.1936287,11,609.8394982,446.8444128,0.17462963,26.7399659,11.00750186,393.66875,295.27875,46,5520.306203,420.18,39.92,284.77,,0.46349418,10.32495621,10,0.3,0.5,0.2,5,exc
20190719_sample_2,7,129.34,0,0.153260321,125.0275,92.32625,0.064358436,850.5760055,102.68,,,,,,,,,,,,,,,,,,,,,,,,,26.98536164,20,-10.5985,225.6,1.400614269,,0.04181633,146.8195263,5,192.7653588,173.3259868,0.326829268,17.63547651,15.48322024,181.395,161.6435,22,2223.085429,204.21,1.15,-34.72,,0.303649469,8.494695734,3,0.333333333,0.333333333,0.333333333,5,exc
20190425_sample_8,6,191.79,0.693147181,0.256563557,165.62425,117.044,0.130442389,812.8755345,137.61,,,,,,,,,,,,,,,,,,,,,,,,,48.87247154,11,30.67272727,305.14,0.652181099,,0.133208756,200.8005901,5,277.110175,149.6293426,0.545,14.27304214,22.95518133,249.7685,129.7325,13,1544.062911,157.76,13.98,78.44,,0.82098785,6.349787678,3,0.333333333,0.333333333,0.333333333,6,exc
20180425_sample_9,13,264.02,0,0.079770595,231.183,323.857,0.058462456,2123.041912,455.52,,,,,,,,,,,,,,,,,,,,,,,,,47.81154314,19,48.92052632,324.77,0.939492015,,0.008195544,321.0784941,7,450.2425781,289.5151361,0.597439024,9.462322208,17.3963296,257.92725,347.15425,23,2754.731178,455.52,101.02,203.27,,0.167746887,10.66946896,4,0.25,0.5,0.25,3-Feb,exc
20190830_sample_9,5,560.51,0,0.066385047,471.0965,258.82775,0.071189628,1400.259408,336.43,,,,,,,,,,,,,,,,,,,,,,,,,51.45335445,10,11.956,767.4,0.91815511,,0.092167673,566.109021,5,700.110689,496.7015664,0.398181818,12.21403729,26.21394933,655.256,410.28225,13,2912.992994,528.56,225.36,353.62,,0.455713033,10.27506623,4,0.25,0.5,0.25,5,exc
20190424_sample_3,12,395.27,1.098612289,0.193448321,320.286,191.405,0.154384629,1750.888895,233.07,,,,,,,,,,,,,,,,,,,,,,,,,74.08442748,19,63.14789474,407.41,1.295457234,,0.013793794,394.0342054,9,533.1529113,174.5864895,0.698636364,11.10103293,26.55311955,353.978,183.09775,26,3073.044822,254.89,6.23,249.91,,0.875947182,10.58606721,7,0.285714286,0.285714286,0.428571429,6,exc
20180321_sample_3,16,562.52,0.693147181,0.17868393,345.294,147.446,0.115806681,2025.987186,157.17,,,,,,,,,,,,,,,,,,,,,,,,,97.27656977,24,70.2125,677.23,3.243543405,,0.089282791,569.7711998,12,708.0173573,296.8511307,0.429313725,12.59921307,7.2393196,593.784,211.746,28,3107.897863,295.73,83.89,425.97,,0.549958111,10.79488402,4,0.25,0.25,0.5,5,exc
20180322_sample_6,24,1044.31,1.098612289,0.142644432,976.9005,271.04175,0.186131218,4739.186284,338.66,,,,,,,,,,,,,,,,,,,,,,,,,183.9188124,50,71.0072,1172.68,0.958034908,,0.009032819,1003.969987,16,1195.827012,772.1990335,0.373526786,18.43494882,7.014511338,1080.255,222.89625,63,9137.524556,338.66,44.34,811.84,,0.747928595,12.19767226,13,0.153846154,0.461538462,0.384615385,6,exc
20190919_sample_5,8,247.23,1.386294361,0.155996816,214.0155,155.214,0.124964765,1246.425095,182.52,,,,,,,,,,,,,,,,,,,,,,,,,49.38086078,15,11.34533333,367.05,0.771161362,,0.034721949,275.6231518,5,459.5977977,263.7319065,0.546969697,11.28590324,32.34091273,300.782,187.288,19,2860.811422,250.8,7.08,126.05,,0.890474195,10.41865101,4,0.5,0.5,0,6,exc
20180621_sample_2,2,192.33,0,0.210304197,185.81375,23.73625,0.052306647,464.4479759,26,,,,,,,,,,,,,,,,,,,,,,,,,25.2051825,10,14.515,301.51,0.580861709,,0.012899444,192.8473318,5,264.0519541,208.2030237,0.597708333,13.49564151,19.16862717,264.119,78.46925,15,1404.996996,116.5,6.68,83.15,,0.14510558,6.121788857,6,0.166666667,0.5,0.333333333,3-Feb,exc
20190415_sample_4,12,231.81,0.693147181,0.147335015,221.4725,233.09125,0.076476633,2250.787332,266.06,,,,,,,,,,,,,,,,,,,,,,,,,45.50074647,21,-27.5347619,330.22,0.872339343,,0.050094244,269.8399285,11,434.0877895,267.1056781,0.308409091,20.04786998,13.92745398,252.074,203.57,24,3647.96821,266.16,13.54,-60.96,,0.771404671,10.29288521,4,0.25,0.75,0,6,exc
20180411_sample_1,25,236.33,2.079441542,0.238465132,206.081,236.176,0.143651232,3132.502755,266.04,,,,,,,,,,,,,,,,,,,,,,,,,63.81643333,42,45.85809524,326.1,0.922997085,,0.019644109,251.5694395,13,382.3304252,168.6404708,0.601157895,13.76858187,5.792414813,262.49,203.0975,54,6065.802091,273.87,51.49,115.72,,0.140274745,13.10228527,12,0.083333333,0.416666667,0.5,3-Feb,exc
20180208_sample_1,25,697.98,1.386294361,0.173731299,668.6655,262.59875,0.151264037,4211.271208,278.57,,,,,,,,,,,,,,,,,,,,,,,,,169.6383056,33,132.7733333,843.88,1.068129456,,0.043310406,701.7976425,19,1101.12732,257.8283221,0.244014085,18.12717277,16.07889845,731.957,279.8125,39,6104.821848,340.88,72.56,518.18,,0.444130822,11.53665081,7,0.142857143,0.571428571,0.285714286,5,exc
20190429_sample_7,5,436.94,0.693147181,0.202547155,392.62925,104.4645,0.147910277,1042.412598,125.81,,,,,,,,,,,,,,,,,,,,,,,,,79.53973775,7,71.18428571,508.32,0.48236078,,0.128818798,407.049523,5,534.4449005,234.4017174,0.791470588,9.960419867,35.29731885,455.566,124.286,11,1774.034347,151.89,31.35,270.46,,0.926424024,8.488254575,5,0.2,0.2,0.6,6,exc
20180118_sample_6,25,723.38,1.791759469,0.202118678,652.4875,223.00375,0.232729437,3588.606877,268.52,,,,,,,,,,,,,,,,,,,,,,,,,184.1058542,47,86.71425532,837.27,0.980285459,,0.001186328,663.2854723,15,904.3415558,353.2025499,0.311435644,19.43614714,17.2022068,761.254,249.443,55,7501.080825,335.88,37.78,476.01,,0.405024883,11.89333115,9,0.222222222,0.555555556,0.222222222,5,exc
20190927_sample_7,16,461.84,1.791759469,0.271273243,422.273,145.5925,0.183977234,2260.142627,196.99,,,,,,,,,,,,,,,,,,,,,,,,,127.4048452,17,170.8288235,527.24,1.272711074,,0.011800413,466.0502648,13,681.5174788,177.6736147,0.49125,14.7547316,12.18877937,475.70075,126.7885,20,2548.582858,196.99,2.99,396.56,,0.618327041,7.828505542,4,0.25,0.5,0.25,5,exc
20190415_sample_3,12,579.64,1.791759469,0.385350871,502.9775,189.145,0.205238952,2202.389767,197.52,,,,,,,,,,,,,,,,,,,,,,,,,178.8883209,16,213.69125,611.3,0.565800484,,0.059017367,583.8397816,12,732.3436461,358.088122,0.237941176,18.33432828,6.704003628,565.547,183.3995,19,2602.560463,241.42,97.22,547.98,,0.66313294,5.563731481,4,0.25,0.75,0,5,exc
20180329_sample_5,14,528.33,1.609437912,0.252253244,502.45275,226.28925,0.262048926,2408.143428,270.72,,,,,,,,,,,,,,,,,,,,,,,,,144.2063407,30,69.584,698.4,0.570421545,,0.008347927,519.6654467,9,641.7893701,256.7289299,0.492928571,13.21984977,11.9842892,580.8955,224.246,41,4947.160316,325.63,25.33,326.32,,0.406204762,10.29144475,9,0.111111111,0.666666667,0.222222222,5,exc
20191030_sample_3,39,555.52,2.564949357,0.193339529,464.49,317.5,0.162686449,6805.99279,432.74,,,,,,,,,,,,,,,,,,,,,,,,,149.580312,56,110.98875,588.65,1.185538672,,0.051786663,510.401481,20,781.8168686,290.2612015,0.573193277,10.87261321,5.579896346,531.354,264.216,64,9565.541581,432.74,43.14,353.69,,0.37234123,11.67235717,8,0.125,0.75,0.125,5,exc
20180321_sample_8,16,708.27,1.609437912,0.264621433,700.75375,186.4275,0.228946178,3172.284029,245.84,,,,,,,,,,,,,,,,,,,,,,,,,214.0927249,21,180.9252381,796.35,0.892327343,,0.040125275,708.762864,14,911.2697759,435.261114,0.746734694,12.23312511,18.72293481,752.63475,160.533,29,4157.384162,245.84,3.32,606.09,,0.515985516,13.61173689,7,0.142857143,0.571428571,0.285714286,5,exc
20190912_sample_2,10,360.52,0.693147181,0.045475531,312.59275,315.61075,0.048799071,2200.77411,363.79,,,,,,,,,,,,,,,,,,,,,,,,,66.66236712,13,61.43307692,442.26,0.656648534,,0.027798629,321.9464406,9,596.1994801,334.344974,0.437833333,13.32351466,48.90498438,379.82675,292.3575,18,3228.156817,364.58,42.22,146.56,,0.921131031,13.48891072,5,0.2,0.6,0.2,6,exc
20180225_sample_3,8,342.86,0.693147181,0.081399086,314.861,218.40475,0.117493081,1484.091458,253.14,,,,,,,,,,,,,,,,,,,,,,,,,45.943526,26,-2.482692308,386.71,1.551359605,,0.120210595,295.5621711,5,513.7963187,295.2351754,0.220714286,17.73730981,19.42783681,306.485,226.8605,31,3706.911221,297.73,12.91,182.31,,0.250990377,7.095724054,6,0.166666667,0.833333333,0,3-Feb,exc
20190325_sample_4,10,400.87,0.693147181,0.165043965,340.14325,143.44625,0.146355306,1355.317141,174.29,,,,,,,,,,,,,,,,,,,,,,,,,73.3025621,22,32.84272727,510.97,0.791738667,,0.079747336,433.8707795,9,565.6291198,222.9385585,0.2851,20.45084292,20.3260329,440.2955,136.4925,29,2490.128765,204.92,3.18,290.77,,0.723697357,12.26872156,6,0.166666667,0.5,0.333333333,5,exc
20180405_sample_3,4,415.92,0.693147181,0.247298095,405.84675,88.66225,0.253522679,708.7277413,91.9,,,,,,,,,,,,,,,,,,,,,,,,,101.2577892,10,46.026,479.97,0.772232753,,0.08644484,421.5623373,5,493.1577883,242.4333465,0.486136364,12.43357124,36.7027978,420.62475,121.45,13,1372.939257,139.81,37.37,351.87,,0.295544177,6.325150989,4,0.25,0.5,0.25,5,exc
20181010_sample_5,13,115.27,0.693147181,0.084062718,102.81625,264.8055,0.110725887,1552.57098,349.14,,,,,,,,,,,,,,,,,,,,,,,,,21.62430826,36,11.5125,196.11,1.156308351,,0,251.8227655,9,379.0895958,207.3695095,0.345795455,21.2427041,5.503134818,152.08275,241.06775,53,5197.300815,373.26,83.34,34.43,,0.091088092,12.59709581,17,0.294117647,0.411764706,0.294117647,3-Feb,exc
